id,state_name,district_name,name,count,created_date
760,Karnataka,B.B.M.P(CENTRAL),saira banu,103,2024-06-02 17:06:24
761,Karnataka,B.B.M.P(CENTRAL),Sajida,108,2024-06-02 17:06:24
762,Karnataka,B.B.M.P(CENTRAL),Sakamma,412,2024-06-02 17:06:24
763,Karnataka,B.B.M.P(CENTRAL),salamma,122,2024-06-02 17:06:24
764,Karnataka,B.B.M.P(CENTRAL),saleem,155,2024-06-02 17:06:24
765,Karnataka,B.B.M.P(CENTRAL),Saleem Pasha,208,2024-06-02 17:06:24
766,Karnataka,B.B.M.P(CENTRAL),salim pasha,108,2024-06-02 17:06:24
767,Karnataka,B.B.M.P(CENTRAL),Salma,693,2024-06-02 17:06:24
768,Karnataka,B.B.M.P(CENTRAL),Salma Banu,350,2024-06-02 17:06:24
769,Karnataka,B.B.M.P(CENTRAL),Salma Begum,125,2024-06-02 17:06:24
770,Karnataka,B.B.M.P(CENTRAL),salma taj,154,2024-06-02 17:06:24
771,Karnataka,B.B.M.P(CENTRAL),Salman Khan,110,2024-06-02 17:06:24
772,Karnataka,B.B.M.P(CENTRAL),Sameena,111,2024-06-02 17:06:24
773,Karnataka,B.B.M.P(CENTRAL),samiulla,122,2024-06-02 17:06:24
774,Karnataka,B.B.M.P(CENTRAL),Sampangi,144,2024-06-02 17:06:24
775,Karnataka,B.B.M.P(CENTRAL),sampath,195,2024-06-02 17:06:24
776,Karnataka,B.B.M.P(CENTRAL),sampath kumar,139,2024-06-02 17:06:24
777,Karnataka,B.B.M.P(CENTRAL),sandeep,115,2024-06-02 17:06:24
778,Karnataka,B.B.M.P(CENTRAL),sandhya,234,2024-06-02 17:06:24
779,Karnataka,B.B.M.P(CENTRAL),sandya,120,2024-06-02 17:06:24
780,Karnataka,B.B.M.P(CENTRAL),Sangeetha,624,2024-06-02 17:06:24
781,Karnataka,B.B.M.P(CENTRAL),sanjay,127,2024-06-02 17:06:24
782,Karnataka,B.B.M.P(CENTRAL),sannamma,110,2024-06-02 17:06:24
783,Karnataka,B.B.M.P(CENTRAL),santhosh,625,2024-06-02 17:06:24
784,Karnataka,B.B.M.P(CENTRAL),santhosh kumar,297,2024-06-02 17:06:24
785,Karnataka,B.B.M.P(CENTRAL),sarala,314,2024-06-02 17:06:24
786,Karnataka,B.B.M.P(CENTRAL),Sarasa,149,2024-06-02 17:06:24
787,Karnataka,B.B.M.P(CENTRAL),sarasamma,102,2024-06-02 17:06:24
788,Karnataka,B.B.M.P(CENTRAL),saraswathamma,218,2024-06-02 17:06:24
789,Karnataka,B.B.M.P(CENTRAL),Saraswathi,1731,2024-06-02 17:06:24
790,Karnataka,B.B.M.P(CENTRAL),saravan,177,2024-06-02 17:06:24
791,Karnataka,B.B.M.P(CENTRAL),saravana,252,2024-06-02 17:06:24
792,Karnataka,B.B.M.P(CENTRAL),Saravanan,216,2024-06-02 17:06:24
793,Karnataka,B.B.M.P(CENTRAL),Saritha,367,2024-06-02 17:06:24
794,Karnataka,B.B.M.P(CENTRAL),Saroja,991,2024-06-02 17:06:24
795,Karnataka,B.B.M.P(CENTRAL),sarojamma,1082,2024-06-02 17:06:24
796,Karnataka,B.B.M.P(CENTRAL),sarvamangala,107,2024-06-02 17:06:24
797,Karnataka,B.B.M.P(CENTRAL),sathish,261,2024-06-02 17:06:24
798,Karnataka,B.B.M.P(CENTRAL),sathish kumar,109,2024-06-02 17:06:24
799,Karnataka,B.B.M.P(CENTRAL),Sathya,374,2024-06-02 17:06:24
800,Karnataka,B.B.M.P(CENTRAL),sathyanarayan,119,2024-06-02 17:06:24
801,Karnataka,B.B.M.P(CENTRAL),sathyavathi,107,2024-06-02 17:06:24
802,Karnataka,B.B.M.P(CENTRAL),satish,439,2024-06-02 17:06:24
803,Karnataka,B.B.M.P(CENTRAL),Satish Kumar,165,2024-06-02 17:06:24
804,Karnataka,B.B.M.P(CENTRAL),Savitha,986,2024-06-02 17:06:24
805,Karnataka,B.B.M.P(CENTRAL),Savithramma,639,2024-06-02 17:06:24
806,Karnataka,B.B.M.P(CENTRAL),Savithri,593,2024-06-02 17:06:24
807,Karnataka,B.B.M.P(CENTRAL),seema,196,2024-06-02 17:06:24
808,Karnataka,B.B.M.P(CENTRAL),seetha,110,2024-06-02 17:06:24
809,Karnataka,B.B.M.P(CENTRAL),selva,119,2024-06-02 17:06:24
810,Karnataka,B.B.M.P(CENTRAL),selvam,134,2024-06-02 17:06:24
811,Karnataka,B.B.M.P(CENTRAL),selvaraj,255,2024-06-02 17:06:24
812,Karnataka,B.B.M.P(CENTRAL),Selvi,1195,2024-06-02 17:06:24
813,Karnataka,B.B.M.P(CENTRAL),sendil kumar,128,2024-06-02 17:06:24
814,Karnataka,B.B.M.P(CENTRAL),shabana,511,2024-06-02 17:06:24
815,Karnataka,B.B.M.P(CENTRAL),shabana banu,153,2024-06-02 17:06:24
816,Karnataka,B.B.M.P(CENTRAL),shabana begum,139,2024-06-02 17:06:24
817,Karnataka,B.B.M.P(CENTRAL),shabana taj,157,2024-06-02 17:06:24
818,Karnataka,B.B.M.P(CENTRAL),shabeen taj,117,2024-06-02 17:06:24
819,Karnataka,B.B.M.P(CENTRAL),shabeena,101,2024-06-02 17:06:24
820,Karnataka,B.B.M.P(CENTRAL),shabeena taj,102,2024-06-02 17:06:24
821,Karnataka,B.B.M.P(CENTRAL),shabreen taj,200,2024-06-02 17:06:24
822,Karnataka,B.B.M.P(CENTRAL),Shaheen Taj,282,2024-06-02 17:06:24
823,Karnataka,B.B.M.P(CENTRAL),Shaheena,119,2024-06-02 17:06:24
824,Karnataka,B.B.M.P(CENTRAL),Shahin Taj,217,2024-06-02 17:06:24
825,Karnataka,B.B.M.P(CENTRAL),Shahina,182,2024-06-02 17:06:24
826,Karnataka,B.B.M.P(CENTRAL),shakila,143,2024-06-02 17:06:24
827,Karnataka,B.B.M.P(CENTRAL),shakunthala,666,2024-06-02 17:06:24
828,Karnataka,B.B.M.P(CENTRAL),Shalini,336,2024-06-02 17:06:24
829,Karnataka,B.B.M.P(CENTRAL),Shama,103,2024-06-02 17:06:24
830,Karnataka,B.B.M.P(CENTRAL),Shamala,119,2024-06-02 17:06:24
831,Karnataka,B.B.M.P(CENTRAL),shameem taj,112,2024-06-02 17:06:24
832,Karnataka,B.B.M.P(CENTRAL),shamshad,158,2024-06-02 17:06:24
833,Karnataka,B.B.M.P(CENTRAL),shamshad begum,173,2024-06-02 17:06:24
834,Karnataka,B.B.M.P(CENTRAL),shanaz begum,108,2024-06-02 17:06:24
835,Karnataka,B.B.M.P(CENTRAL),Shankar,1082,2024-06-02 17:06:24
836,Karnataka,B.B.M.P(CENTRAL),shankar s,117,2024-06-02 17:06:24
837,Karnataka,B.B.M.P(CENTRAL),Shankaramma,178,2024-06-02 17:06:24
838,Karnataka,B.B.M.P(CENTRAL),shankarappa,130,2024-06-02 17:06:24
839,Karnataka,B.B.M.P(CENTRAL),shanmugam,475,2024-06-02 17:06:24
840,Karnataka,B.B.M.P(CENTRAL),Shantha,723,2024-06-02 17:06:24
841,Karnataka,B.B.M.P(CENTRAL),shanthakumari,108,2024-06-02 17:06:24
842,Karnataka,B.B.M.P(CENTRAL),Shanthamma,1270,2024-06-02 17:06:24
843,Karnataka,B.B.M.P(CENTRAL),Shanthi,1789,2024-06-02 17:06:24
844,Karnataka,B.B.M.P(CENTRAL),shanthi s,111,2024-06-02 17:06:24
845,Karnataka,B.B.M.P(CENTRAL),Sharada,756,2024-06-02 17:06:24
846,Karnataka,B.B.M.P(CENTRAL),Sharadamma,737,2024-06-02 17:06:24
847,Karnataka,B.B.M.P(CENTRAL),sharadha,128,2024-06-02 17:06:24
848,Karnataka,B.B.M.P(CENTRAL),sharanappa,145,2024-06-02 17:06:24
849,Karnataka,B.B.M.P(CENTRAL),sharavan,116,2024-06-02 17:06:24
850,Karnataka,B.B.M.P(CENTRAL),Sharmila,130,2024-06-02 17:06:24
851,Karnataka,B.B.M.P(CENTRAL),shashi,122,2024-06-02 17:06:24
852,Karnataka,B.B.M.P(CENTRAL),Shashikala,1407,2024-06-02 17:06:24
853,Karnataka,B.B.M.P(CENTRAL),Shashikumar,250,2024-06-02 17:06:24
854,Karnataka,B.B.M.P(CENTRAL),shashirekha,111,2024-06-02 17:06:24
855,Karnataka,B.B.M.P(CENTRAL),Sheela,342,2024-06-02 17:06:24
856,Karnataka,B.B.M.P(CENTRAL),shekar,241,2024-06-02 17:06:24
857,Karnataka,B.B.M.P(CENTRAL),shekhar,500,2024-06-02 17:06:24
858,Karnataka,B.B.M.P(CENTRAL),Shila,112,2024-06-02 17:06:24
859,Karnataka,B.B.M.P(CENTRAL),Shilpa,394,2024-06-02 17:06:24
860,Karnataka,B.B.M.P(CENTRAL),shiva,340,2024-06-02 17:06:24
861,Karnataka,B.B.M.P(CENTRAL),Shiva Kumar,173,2024-06-02 17:06:24
862,Karnataka,B.B.M.P(CENTRAL),Shivagami,335,2024-06-02 17:06:24
863,Karnataka,B.B.M.P(CENTRAL),Shivakumar,1028,2024-06-02 17:06:24
864,Karnataka,B.B.M.P(CENTRAL),Shivakumara,164,2024-06-02 17:06:24
865,Karnataka,B.B.M.P(CENTRAL),shivalingaiah,160,2024-06-02 17:06:24
866,Karnataka,B.B.M.P(CENTRAL),shivalingamma,108,2024-06-02 17:06:24
867,Karnataka,B.B.M.P(CENTRAL),Shivamma,935,2024-06-02 17:06:24
868,Karnataka,B.B.M.P(CENTRAL),Shivanna,567,2024-06-02 17:06:24
869,Karnataka,B.B.M.P(CENTRAL),shivappa,121,2024-06-02 17:06:24
870,Karnataka,B.B.M.P(CENTRAL),shivaraj,155,2024-06-02 17:06:24
871,Karnataka,B.B.M.P(CENTRAL),Shivaraju,137,2024-06-02 17:06:24
872,Karnataka,B.B.M.P(CENTRAL),shivaram,105,2024-06-02 17:06:24
873,Karnataka,B.B.M.P(CENTRAL),shivashankar,191,2024-06-02 17:06:24
874,Karnataka,B.B.M.P(CENTRAL),Shobha,1526,2024-06-02 17:06:24
875,Karnataka,B.B.M.P(CENTRAL),shobha s,111,2024-06-02 17:06:24
876,Karnataka,B.B.M.P(CENTRAL),Shridevi,202,2024-06-02 17:06:24
877,Karnataka,B.B.M.P(CENTRAL),shridhar,136,2024-06-02 17:06:24
878,Karnataka,B.B.M.P(CENTRAL),shrinivas,122,2024-06-02 17:06:24
879,Karnataka,B.B.M.P(CENTRAL),Shruthi,175,2024-06-02 17:06:24
880,Karnataka,B.B.M.P(CENTRAL),shubha,112,2024-06-02 17:06:24
881,Karnataka,B.B.M.P(CENTRAL),SHWETHA,348,2024-06-02 17:06:24
882,Karnataka,B.B.M.P(CENTRAL),Shyamala,210,2024-06-02 17:06:24
883,Karnataka,B.B.M.P(CENTRAL),Shylaja,310,2024-06-02 17:06:24
884,Karnataka,B.B.M.P(CENTRAL),Siddagangamma,136,2024-06-02 17:06:24
885,Karnataka,B.B.M.P(CENTRAL),siddaiah,103,2024-06-02 17:06:24
886,Karnataka,B.B.M.P(CENTRAL),siddamma,367,2024-06-02 17:06:24
887,Karnataka,B.B.M.P(CENTRAL),siddappa,219,2024-06-02 17:06:24
888,Karnataka,B.B.M.P(CENTRAL),siddaraju,383,2024-06-02 17:06:24
889,Karnataka,B.B.M.P(CENTRAL),smitha,109,2024-06-02 17:06:24
890,Karnataka,B.B.M.P(CENTRAL),Somashekhar,370,2024-06-02 17:06:24
891,Karnataka,B.B.M.P(CENTRAL),Sowbhagya,351,2024-06-02 17:06:24
892,Karnataka,B.B.M.P(CENTRAL),Sowmya,411,2024-06-02 17:06:24
893,Karnataka,B.B.M.P(CENTRAL),sowmya s,110,2024-06-02 17:06:24
894,Karnataka,B.B.M.P(CENTRAL),sridevi,161,2024-06-02 17:06:24
895,Karnataka,B.B.M.P(CENTRAL),Sridhar,311,2024-06-02 17:06:24
896,Karnataka,B.B.M.P(CENTRAL),srikanth,102,2024-06-02 17:06:24
897,Karnataka,B.B.M.P(CENTRAL),Srinivas,1539,2024-06-02 17:06:24
898,Karnataka,B.B.M.P(CENTRAL),srinivas m,115,2024-06-02 17:06:24
899,Karnataka,B.B.M.P(CENTRAL),srinivas r,110,2024-06-02 17:06:24
900,Karnataka,B.B.M.P(CENTRAL),Srinivas V,111,2024-06-02 17:06:24
901,Karnataka,B.B.M.P(CENTRAL),Srinivasa,589,2024-06-02 17:06:24
902,Karnataka,B.B.M.P(CENTRAL),srinivasan,206,2024-06-02 17:06:24
903,Karnataka,B.B.M.P(CENTRAL),Stella,103,2024-06-02 17:06:24
904,Karnataka,B.B.M.P(CENTRAL),subbalakshmi,158,2024-06-02 17:06:24
905,Karnataka,B.B.M.P(CENTRAL),subbamma,186,2024-06-02 17:06:24
906,Karnataka,B.B.M.P(CENTRAL),Subramani,893,2024-06-02 17:06:24
907,Karnataka,B.B.M.P(CENTRAL),Subramanya,105,2024-06-02 17:06:24
908,Karnataka,B.B.M.P(CENTRAL),Sudha,928,2024-06-02 17:06:24
909,Karnataka,B.B.M.P(CENTRAL),Sudhakar,237,2024-06-02 17:06:24
910,Karnataka,B.B.M.P(CENTRAL),suguna,351,2024-06-02 17:06:24
911,Karnataka,B.B.M.P(CENTRAL),Sujatha,1215,2024-06-02 17:06:24
912,Karnataka,B.B.M.P(CENTRAL),Sukanya,272,2024-06-02 17:06:24
913,Karnataka,B.B.M.P(CENTRAL),Sulochana,351,2024-06-02 17:06:24
914,Karnataka,B.B.M.P(CENTRAL),Suma,445,2024-06-02 17:06:24
915,Karnataka,B.B.M.P(CENTRAL),sumalatha,115,2024-06-02 17:06:24
916,Karnataka,B.B.M.P(CENTRAL),suman,110,2024-06-02 17:06:24
917,Karnataka,B.B.M.P(CENTRAL),Sumathi,796,2024-06-02 17:06:24
918,Karnataka,B.B.M.P(CENTRAL),Sumithra,689,2024-06-02 17:06:24
919,Karnataka,B.B.M.P(CENTRAL),Sunanda,362,2024-06-02 17:06:24
920,Karnataka,B.B.M.P(CENTRAL),sunandamma,127,2024-06-02 17:06:24
921,Karnataka,B.B.M.P(CENTRAL),sundar,190,2024-06-02 17:06:24
922,Karnataka,B.B.M.P(CENTRAL),Sundaramma,172,2024-06-02 17:06:24
923,Karnataka,B.B.M.P(CENTRAL),Sundari,102,2024-06-02 17:06:24
924,Karnataka,B.B.M.P(CENTRAL),Sunil,213,2024-06-02 17:06:24
925,Karnataka,B.B.M.P(CENTRAL),Sunil Kumar,310,2024-06-02 17:06:24
926,Karnataka,B.B.M.P(CENTRAL),Sunitha,855,2024-06-02 17:06:24
927,Karnataka,B.B.M.P(CENTRAL),surekha,105,2024-06-02 17:06:24
928,Karnataka,B.B.M.P(CENTRAL),Suresh,1751,2024-06-02 17:06:24
929,Karnataka,B.B.M.P(CENTRAL),suresh babu,155,2024-06-02 17:06:24
930,Karnataka,B.B.M.P(CENTRAL),suresh k,119,2024-06-02 17:06:24
931,Karnataka,B.B.M.P(CENTRAL),suresh kumar,324,2024-06-02 17:06:24
932,Karnataka,B.B.M.P(CENTRAL),Suresh M,143,2024-06-02 17:06:24
933,Karnataka,B.B.M.P(CENTRAL),suresh r,117,2024-06-02 17:06:24
934,Karnataka,B.B.M.P(CENTRAL),suresh s,154,2024-06-02 17:06:24
935,Karnataka,B.B.M.P(CENTRAL),Suresha,222,2024-06-02 17:06:24
936,Karnataka,B.B.M.P(CENTRAL),Susheela,907,2024-06-02 17:06:24
937,Karnataka,B.B.M.P(CENTRAL),susheelamma,463,2024-06-02 17:06:24
938,Karnataka,B.B.M.P(CENTRAL),Sushila,272,2024-06-02 17:06:24
939,Karnataka,B.B.M.P(CENTRAL),sushma,134,2024-06-02 17:06:24
940,Karnataka,B.B.M.P(CENTRAL),suvarna,226,2024-06-02 17:06:24
941,Karnataka,B.B.M.P(CENTRAL),swamy,164,2024-06-02 17:06:24
942,Karnataka,B.B.M.P(CENTRAL),swapna,132,2024-06-02 17:06:24
943,Karnataka,B.B.M.P(CENTRAL),syed ahmed,156,2024-06-02 17:06:24
944,Karnataka,B.B.M.P(CENTRAL),Syed Imran,179,2024-06-02 17:06:24
945,Karnataka,B.B.M.P(CENTRAL),syed sadiq,103,2024-06-02 17:06:24
946,Karnataka,B.B.M.P(CENTRAL),tabassum,179,2024-06-02 17:06:24
947,Karnataka,B.B.M.P(CENTRAL),Tabrez Pasha,103,2024-06-02 17:06:24
948,Karnataka,B.B.M.P(CENTRAL),Thayamma,260,2024-06-02 17:06:24
949,Karnataka,B.B.M.P(CENTRAL),thimmaiah,141,2024-06-02 17:06:24
950,Karnataka,B.B.M.P(CENTRAL),thimmakka,149,2024-06-02 17:06:24
951,Karnataka,B.B.M.P(CENTRAL),thimmamma,164,2024-06-02 17:06:24
952,Karnataka,B.B.M.P(CENTRAL),thimmegowda,103,2024-06-02 17:06:24
953,Karnataka,B.B.M.P(CENTRAL),Thriveni,124,2024-06-02 17:06:24
954,Karnataka,B.B.M.P(CENTRAL),thulasamma,116,2024-06-02 17:06:24
955,Karnataka,B.B.M.P(CENTRAL),Thulasi,307,2024-06-02 17:06:24
956,Karnataka,B.B.M.P(CENTRAL),uday kumar,103,2024-06-02 17:06:24
957,Karnataka,B.B.M.P(CENTRAL),UMA,1055,2024-06-02 17:06:24
958,Karnataka,B.B.M.P(CENTRAL),Umadevi,399,2024-06-02 17:06:24
959,Karnataka,B.B.M.P(CENTRAL),umashankar,160,2024-06-02 17:06:24
960,Karnataka,B.B.M.P(CENTRAL),umesh,388,2024-06-02 17:06:24
961,Karnataka,B.B.M.P(CENTRAL),umesha,112,2024-06-02 17:06:24
962,Karnataka,B.B.M.P(CENTRAL),Umme Salma,256,2024-06-02 17:06:24
963,Karnataka,B.B.M.P(CENTRAL),Usha,995,2024-06-02 17:06:24
964,Karnataka,B.B.M.P(CENTRAL),Usha S,105,2024-06-02 17:06:24
965,Karnataka,B.B.M.P(CENTRAL),usharani,166,2024-06-02 17:06:24
966,Karnataka,B.B.M.P(CENTRAL),vadivelu,137,2024-06-02 17:06:24
967,Karnataka,B.B.M.P(CENTRAL),Valli,313,2024-06-02 17:06:24
968,Karnataka,B.B.M.P(CENTRAL),valliyamma,195,2024-06-02 17:06:24
969,Karnataka,B.B.M.P(CENTRAL),vanaja,173,2024-06-02 17:06:24
970,Karnataka,B.B.M.P(CENTRAL),Vanajakshi,215,2024-06-02 17:06:24
971,Karnataka,B.B.M.P(CENTRAL),Vani,291,2024-06-02 17:06:24
972,Karnataka,B.B.M.P(CENTRAL),Vanitha,473,2024-06-02 17:06:24
973,Karnataka,B.B.M.P(CENTRAL),varadaraju,101,2024-06-02 17:06:24
974,Karnataka,B.B.M.P(CENTRAL),Varalakshmi,1019,2024-06-02 17:06:24
975,Karnataka,B.B.M.P(CENTRAL),Vasantha,899,2024-06-02 17:06:24
976,Karnataka,B.B.M.P(CENTRAL),Vasanthamma,159,2024-06-02 17:06:24
977,Karnataka,B.B.M.P(CENTRAL),Vasanthi,424,2024-06-02 17:06:24
978,Karnataka,B.B.M.P(CENTRAL),vasu,139,2024-06-02 17:06:24
979,Karnataka,B.B.M.P(CENTRAL),vedavathi,122,2024-06-02 17:06:24
980,Karnataka,B.B.M.P(CENTRAL),Veena,464,2024-06-02 17:06:24
981,Karnataka,B.B.M.P(CENTRAL),veeramma,103,2024-06-02 17:06:24
982,Karnataka,B.B.M.P(CENTRAL),velliyamma,139,2024-06-02 17:06:24
983,Karnataka,B.B.M.P(CENTRAL),velu,379,2024-06-02 17:06:24
984,Karnataka,B.B.M.P(CENTRAL),venkatalakshmamma,256,2024-06-02 17:06:24
985,Karnataka,B.B.M.P(CENTRAL),venkatalakshmi,356,2024-06-02 17:06:24
986,Karnataka,B.B.M.P(CENTRAL),venkatamma,547,2024-06-02 17:06:24
987,Karnataka,B.B.M.P(CENTRAL),venkatappa,114,2024-06-02 17:06:24
988,Karnataka,B.B.M.P(CENTRAL),Venkatesh,2849,2024-06-02 17:06:24
989,Karnataka,B.B.M.P(CENTRAL),Venkatesh G,124,2024-06-02 17:06:24
990,Karnataka,B.B.M.P(CENTRAL),venkatesh k,179,2024-06-02 17:06:24
991,Karnataka,B.B.M.P(CENTRAL),Venkatesh M,164,2024-06-02 17:06:24
992,Karnataka,B.B.M.P(CENTRAL),venkatesh n,107,2024-06-02 17:06:24
993,Karnataka,B.B.M.P(CENTRAL),Venkatesh R,152,2024-06-02 17:06:24
994,Karnataka,B.B.M.P(CENTRAL),venkatesh s,162,2024-06-02 17:06:24
995,Karnataka,B.B.M.P(CENTRAL),venkatesh v,101,2024-06-02 17:06:24
996,Karnataka,B.B.M.P(CENTRAL),venkatesha,148,2024-06-02 17:06:24
997,Karnataka,B.B.M.P(CENTRAL),venugopal,260,2024-06-02 17:06:24
998,Karnataka,B.B.M.P(CENTRAL),vidya,154,2024-06-02 17:06:24
999,Karnataka,B.B.M.P(CENTRAL),Vijay,587,2024-06-02 17:06:24
1000,Karnataka,B.B.M.P(CENTRAL),Vijay Kumar,481,2024-06-02 17:06:24
1001,Karnataka,B.B.M.P(CENTRAL),vijay lakshmi,103,2024-06-02 17:06:24
1002,Karnataka,B.B.M.P(CENTRAL),Vijaya,727,2024-06-02 17:06:24
1003,Karnataka,B.B.M.P(CENTRAL),vijaya lakshmi,121,2024-06-02 17:06:24
1004,Karnataka,B.B.M.P(CENTRAL),vijayakumar,350,2024-06-02 17:06:24
1005,Karnataka,B.B.M.P(CENTRAL),vijayakumari,107,2024-06-02 17:06:24
1006,Karnataka,B.B.M.P(CENTRAL),Vijayalakshmi,1377,2024-06-02 17:06:24
1007,Karnataka,B.B.M.P(CENTRAL),vijayamma,172,2024-06-02 17:06:24
1008,Karnataka,B.B.M.P(CENTRAL),viji,117,2024-06-02 17:06:24
1009,Karnataka,B.B.M.P(CENTRAL),vikram,106,2024-06-02 17:06:24
1010,Karnataka,B.B.M.P(CENTRAL),Vimala,457,2024-06-02 17:06:24
1011,Karnataka,B.B.M.P(CENTRAL),Vinod,290,2024-06-02 17:06:24
1012,Karnataka,B.B.M.P(CENTRAL),VINOD KUMAR,353,2024-06-02 17:06:24
1013,Karnataka,B.B.M.P(CENTRAL),vinoda,103,2024-06-02 17:06:24
1014,Karnataka,B.B.M.P(CENTRAL),vinutha,131,2024-06-02 17:06:24
1015,Karnataka,B.B.M.P(CENTRAL),vishalakshi,242,2024-06-02 17:06:24
1016,Karnataka,B.B.M.P(CENTRAL),Vishwanath,277,2024-06-02 17:06:24
1017,Karnataka,B.B.M.P(CENTRAL),Waseem Pasha,167,2024-06-02 17:06:24
1018,Karnataka,B.B.M.P(CENTRAL),yallamma,323,2024-06-02 17:06:24
1019,Karnataka,B.B.M.P(CENTRAL),yallappa,129,2024-06-02 17:06:24
1020,Karnataka,B.B.M.P(CENTRAL),yashoda,236,2024-06-02 17:06:24
1021,Karnataka,B.B.M.P(CENTRAL),yashodamma,230,2024-06-02 17:06:24
1022,Karnataka,B.B.M.P(CENTRAL),Yashodha,744,2024-06-02 17:06:24
1023,Karnataka,B.B.M.P(CENTRAL),Yashodhamma,283,2024-06-02 17:06:24
1024,Karnataka,B.B.M.P(CENTRAL),Yasmeen,185,2024-06-02 17:06:24
1025,Karnataka,B.B.M.P(CENTRAL),yasmeen taj,340,2024-06-02 17:06:24
1026,Karnataka,B.B.M.P(CENTRAL),Yasmin,168,2024-06-02 17:06:24
1027,Karnataka,B.B.M.P(CENTRAL),Yasmin Taj,287,2024-06-02 17:06:24
1028,Karnataka,B.B.M.P(CENTRAL),yogesh,206,2024-06-02 17:06:24
1029,Karnataka,B.B.M.P(CENTRAL),Zareen Taj,240,2024-06-02 17:06:24
1030,Karnataka,B.B.M.P(CENTRAL),zareena,112,2024-06-02 17:06:24
1032,Karnataka,BAGALKOT,basangouda patil,124,2024-06-02 18:33:28
1033,Karnataka,BAGALKOT,basappa madar,265,2024-06-02 18:33:28
1034,Karnataka,BAGALKOT,Basavaraj Angadi,107,2024-06-02 18:33:28
1035,Karnataka,BAGALKOT,Basavaraj Badiger,103,2024-06-02 18:33:28
1036,Karnataka,BAGALKOT,basavaraj kumbar,103,2024-06-02 18:33:28
1037,Karnataka,BAGALKOT,Basavaraj Patil,131,2024-06-02 18:33:28
1038,Karnataka,BAGALKOT,basavva madar,138,2024-06-02 18:33:28
1039,Karnataka,BAGALKOT,Basayya Hiremath,192,2024-06-02 18:33:28
1040,Karnataka,BAGALKOT,bhimappa madar,178,2024-06-02 18:33:28
1041,Karnataka,BAGALKOT,Bibijan Nadaf,140,2024-06-02 18:33:28
1042,Karnataka,BAGALKOT,Duragappa Madar,334,2024-06-02 18:33:28
1043,Karnataka,BAGALKOT,Duragavva Madar,134,2024-06-02 18:33:28
1044,Karnataka,BAGALKOT,Duragawwa Madar,206,2024-06-02 18:33:28
1045,Karnataka,BAGALKOT,Hanamant Bhajantri,114,2024-06-02 18:33:28
1046,Karnataka,BAGALKOT,Hanamant Madar,255,2024-06-02 18:33:28
1047,Karnataka,BAGALKOT,hanamant pujari,127,2024-06-02 18:33:28
1048,Karnataka,BAGALKOT,hanamappa madar,251,2024-06-02 18:33:28
1049,Karnataka,BAGALKOT,Hanamavva Madar,131,2024-06-02 18:33:28
1050,Karnataka,BAGALKOT,Hanamawwa Madar,144,2024-06-02 18:33:28
1051,Karnataka,BAGALKOT,Husensab Nadaf,109,2024-06-02 18:33:28
1052,Karnataka,BAGALKOT,irayya hiremath,113,2024-06-02 18:33:28
1053,Karnataka,BAGALKOT,Kalappa Badiger,136,2024-06-02 18:33:28
1054,Karnataka,BAGALKOT,Kumar Lamani,106,2024-06-02 18:33:28
1055,Karnataka,BAGALKOT,lakshmawwa madar,138,2024-06-02 18:33:28
1056,Karnataka,BAGALKOT,laxman madar,115,2024-06-02 18:33:28
1057,Karnataka,BAGALKOT,Mahadevi Hiremath,101,2024-06-02 18:33:28
1058,Karnataka,BAGALKOT,mahadevi madar,147,2024-06-02 18:33:28
1059,Karnataka,BAGALKOT,mahadevi patil,158,2024-06-02 18:33:28
1060,Karnataka,BAGALKOT,mallappa hadapad,118,2024-06-02 18:33:28
1061,Karnataka,BAGALKOT,Mallappa Kumbar,133,2024-06-02 18:33:28
1062,Karnataka,BAGALKOT,Mallappa Madar,130,2024-06-02 18:33:28
1063,Karnataka,BAGALKOT,mallayya hiremath,122,2024-06-02 18:33:28
1064,Karnataka,BAGALKOT,Manjula Madar,148,2024-06-02 18:33:28
1065,Karnataka,BAGALKOT,manjula patil,124,2024-06-02 18:33:28
1066,Karnataka,BAGALKOT,manjunath madar,156,2024-06-02 18:33:28
1067,Karnataka,BAGALKOT,manjunath patil,119,2024-06-02 18:33:28
1068,Karnataka,BAGALKOT,Mounesh Badiger,177,2024-06-02 18:33:28
1069,Karnataka,BAGALKOT,Muttappa Madar,109,2024-06-02 18:33:28
1070,Karnataka,BAGALKOT,nagappa madar,146,2024-06-02 18:33:28
1071,Karnataka,BAGALKOT,Parasappa Madar,266,2024-06-02 18:33:28
1072,Karnataka,BAGALKOT,Rajesab Nadaf,130,2024-06-02 18:33:28
1073,Karnataka,BAGALKOT,Ramanagouda Patil,130,2024-06-02 18:33:28
1074,Karnataka,BAGALKOT,ramappa madar,174,2024-06-02 18:33:28
1075,Karnataka,BAGALKOT,ramesh lamani,144,2024-06-02 18:33:28
1076,Karnataka,BAGALKOT,ravi lamani,135,2024-06-02 18:33:28
1077,Karnataka,BAGALKOT,Renavva Madar,118,2024-06-02 18:33:28
1078,Karnataka,BAGALKOT,Renawwa Madar,128,2024-06-02 18:33:28
1079,Karnataka,BAGALKOT,Renuka Bhajantri,111,2024-06-02 18:33:28
1080,Karnataka,BAGALKOT,renuka goudar,116,2024-06-02 18:33:28
